CreationDate,Creator,Date_of_Movement,EditDate,Editor,Fault_Slip_Measurement_Type,Feature_Origin,GlobalID,Heave_cm,Heave_max_cm,Heave_min_cm,Horizontal_Separation_Max_cm,Horizontal_Separation_Min_cm,Horizontal_Separation_cm,Local_Fault_Azimuth_Degrees,Local_Fault_Dip,Mode_Observation,Net_Slip_Max_cm,Net_Slip_Min_cm,Net_Slip_Preferred_cm,Notes,OBJECTID,Plunge,Rupture_Expression,Rupture_Width_Max_m,Rupture_Width_Min_m,Rupture_Width_m,Scarp_Facing_Direction,Slip_Azimuth,Slip_Offset_Feature_Notes,Slip_Sense,Station_ID,VM_Slip_Azimuth,Vector_Offset_Feature_Notes,Vertical_Separation_Max_cm,Vertical_Separation_Min_cm,Vertical_Separation_cm,_Compiler_Note,_aperture_max,_aperture_min,_aperture_pref,_citation,_comp_offset,_feature_type,_heave_type,_latitude,_longitude,_obs_affiliation,_obs_position,_observed_feature,_orig_lat,_orig_lon,_photo,_source,_team,_team_id,_trace,_vert_slip_type
,Morelan/Trexler,2014:08:24,,,,Tectonic,,,,,,,4*,,,,,,,"Source: Napa 2014; Site name: westminster - Measurement: 4 cm - Measurement azimuth: None - Feature azimuth: None - Displacement sense: RL. Compiler note: displacement above from summary spreadsheet provided. Published value (Morelan and others, 2015) is 5 cm RL.",632,,,,,,,,,RL,679.0,,,,,,,,,,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,,,38.31171498,-122.3394098,,,Curb/Sidewalk,38.31176376,-122.3394241,Y,,,,C,
,Seitz/Rubin,2014:08:25,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,633,,,,,,,,,,680.0,,,,,,,,,,,,,,38.31173649,-122.3396285,,,Curb/Sidewalk,38.31175232,-122.3396301,Y,,,,C,
,Seitz/Rubin,2014:08:25,,,,Tectonic,,,,,,,,,,,,,,"Source: Napa 2014; Cracked curb and damage to house but no visible offset. Many preexisting cracks in pavement, some open a few mm.",634,,,,,,,,,,681.0,,,,,,,,,,,,,,38.31371442,-122.3399286,,,Curb/Sidewalk,38.31375885,-122.3400116,N,,,,C,
,Lienkaemper/Schwartz,2014:08:24,,,,Tectonic,,,,,,,2.4,,,,,,,Source: Napa 2014; Redwood Road.,635,,,,,,,,,RL,682.0,,,,,,,,,,,,,,38.31537021,-122.340488,,,Pavement,38.31523895,-122.3407669,Y,,,,C,
,Wells,2014:08:26,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,636,,,,,,,,,,683.0,,,,,,,,,,,,,,38.31537021,-122.340488,,,Pavement,38.31533432,-122.3405228,Y,,,,C,
,Schwartz,2014:08:27,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,637,,,,,,,,,,684.0,,,,,,,,,,,,,,38.31537021,-122.340488,,,Pavement,38.31536865,-122.340477,Y,,,,C,
,Wells,2014:08:30,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,638,,,,,,,,,,685.0,,,,,,,,,,,,,,38.31537022,-122.340488,,,Pavement,38.31536865,-122.3404999,Y,,,,C,
,Lienkaemper/Schwartz,2014:08:24,,,,Tectonic,,,,,,,3,,,,,,,"Source: Napa 2014; Photo of RL offset/pullapart match on north side stripe of Redwood Rd.. Close-up shows 3 cm RL, fault is approx. perpendicular to stripe.",639,,,,,,,,,RL,686.0,,,,,,,,,,,,,,38.31540024,-122.340499,,,Pavement,38.31539917,-122.3405228,Y,,,,C,
,Rubin/Seitz,2014:08:25,,,,Tectonic,,,,,,,3*,,,,,,,Source: Napa 2014; 3 cm right-lateral offset on white line in road. Adjacent masonry wall appears undamaged. ,640,,,,,,,,,RL,687.0,,,,,,,,,,,,,,38.31540024,-122.340499,,,Pavement,38.31538391,-122.3405457,Y,,,,C,
,Schwartz,2014:08:27,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,641,,,,,,,,,,688.0,,,,,,,,,,,,,,38.31540917,-122.3404989,,,Pavement,38.31540298,-122.3404694,Y,,,,C,
,Wells,2014:08:30,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,642,,,,,,,,,,689.0,,,,,,,,,,,,,,38.31540917,-122.3404989,,,Pavement,38.31539536,-122.340477,Y,,,,C,
,Seitz,2014:09:03,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; North-south oriented soil crack.,643,,,,,,,,,,690.0,,,,,,,,,,,,,,38.31618955,-122.3415594,,,Soil,38.31620026,-122.3415604,N,,,,C,
,Seitz,2014:09:03,,,,Tectonic,,,,,,,,350,,,,,,Source: Napa 2014; Crack in soil N10W.,644,,,,,,,,,,691.0,,,,,,,,,,,,,,38.3166592,-122.3412074,,,Soil,38.31665421,-122.3411942,N,,,,C,
,Seitz,2014:09:03,,,,Uncertain,,,,,,,,315,,,,,,Source: Napa 2014; Crack across dirt road N45W.,645,,,,,,,,,,692.0,,,,,,,,,,,,,,38.31674694,-122.3400096,,,Soil,38.31674194,-122.3399963,N,,,,C,
,Seitz,2014:09:03,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; Crack in soil.,646,,,,,,,,,,693.0,,,,,,,,,,,,,,38.31680034,-122.3399257,,,Soil,38.31679535,-122.3399124,N,,,,C,
,Seitz,2014:09:03,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; Crack in soil.,647,,,,,,,,,,694.0,,,,,,,,,,,,,,38.317404,-122.341533,,,Soil,38.31740189,-122.3416367,N,,,,C,
,Ponti,2014:09:01,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,648,,,,,,,,,,695.0,,,,,,,,,,,,,,38.31837057,-122.3420658,,,Soil,38.31835938,-122.3420639,Y,,,,C,
,Ponti,2014:09:01,,,,Tectonic,,<1,,,,,,,,,,,,"Source: Napa 2014; Small tension cracks in soil observable between vineyard rows (~1 cm opening). Pointed out by vineyard manager, who says these cracks run along a trend parallel to and east of fault trace that runs through corral; location approximate. Likely tectonic based on orientation and proximity to clear RL deformation to the west, but cannot be demonstrated directly.",649,,,,,,,,,,696.0,,,,,,,,,,,,,,38.31933499,-122.3420133,,,Soil,38.31933,-122.342,N,,,,C,
,Ponti,2014:09:01,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,650,,,,,,,,,,697.0,,,,,,,,,,,,,,38.31963175,-122.3429068,,,Soil,38.31959915,-122.3429489,Y,,,,C,
,Ponti,2014:09:01,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; Pavement break.,651,,,,,,,,,,698.0,,,,,,,,,,,,,,38.32028,-122.34336,,,Pavement,38.32027817,-122.3433609,N,,,,C,
,Seitz,2014:09:03,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,652,,,,,,,,,,699.0,,,,,,,,,,,,,,38.32323574,-122.3451366,,,Soil,38.32323074,-122.3451233,Y,,,,C,
,Ponti,2014:09:05,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; Fractures here cross roadway by reservoir.,653,,,,,,,,,,700.0,,,,,,,,,,,,,,38.32323955,-122.3451366,,,Soil,38.32323456,-122.3451233,N,,,,C,
,Ponti,2014:09:05,,,,Tectonic,,,,,,,4.2,345,,,,,,Source: Napa 2014; Approximately 4 cm right-lateral offset of vineyard row. Row orientation 056. Fault orientation 345.,654,,,,,,,,,RL,701.0,,,,,,,,,,,,,,38.32341503,-122.3452434,,,Soil,38.32341003,-122.3452301,N,,,,C,
,Ponti,2014:09:05,,,,Tectonic,,,,,,,,345,,,,,,Source: Napa 2014; Eastern zone fracture trend 345. Zone appears quite narrow in a single extensional fracture. Perhaps a couple of centimeters or more offset.,655,,,,,,,,,,702.0,,,,,,,,,,,,,,38.32373165,-122.3453654,,,Soil,38.32372665,-122.3453522,N,,,,C,
,Ponti,2014:09:05,,,,Tectonic,,,,,,,6*,345,,,,,,Source: Napa 2014; On road in vineyard. Approximately 6 cm right-lateral offset of small swale in the path. Offset direction 326. Orientation of fault trend 345. Very little vertical uplift if any.,656,,,,,,,,,RL,703.0,,,,,,,,,,,,,,38.32440855,-122.3456685,,,Soil,38.32442856,-122.3456879,Y,,,,C,
,Ponti,2014:09:01,,,,Tectonic,,2.1,,,,,3.4,342,,,,,,"Source: Napa 2014; On InSAR lineament. Very distinct fracture crossing road with a trend of 342. Apparent left-stepping en echelon fracture. Fracture appears mostly tensional with some right-lateral movement. Best estimate for slip vector: 4 cm length; direction 310; plunge 32 to the west. Fracture zone is several meters below the crest of a broad, west facing gentle slope, perhaps an old scarp. The fracture zone can be traced to the south east into the adjoining vineyard, to the north however, it is difficult to follow owing to tall grass. Photos to the southeast and northwest.",657,,,,,,E,,,RL,704.0,,,,,2.1,,,,,,,,,38.32451366,-122.3457088,,,Soil,38.3245163,-122.3456802,Y,,,,C,
,Seitz,2014:09:03,,,,Tectonic,,,,,,,4*,335,,,,,,Source: Napa 2014; Fault N25W. Slip 4 cm N40W.,658,,,,,,,,,RL,705.0,,,,,,,,,,,,,,38.32451366,-122.3457088,,,Soil,38.32456589,-122.3457489,Y,,,,C,
,Ponti,2014:09:01,,,,Uncertain,,1,,,,,,110,,,,,,Source: Napa 2014; Small fracture crossing road. Fracture trend is 110. Tension fracture with approximately 1 cm opening; slip vector 020.,659,,,,,,,,,,706.0,,,,,,,,,,,,,,38.32488369,-122.3452205,,,Soil,38.32487869,-122.3452072,Y,,,,C,
,Ponti,2014:09:06,,,,Tectonic,,1*,,,,,,,,,,,,Source: Napa 2014; Location of eastern strand opening about 1 cm.,660,,,,,,,,,,707.0,,,,,,,,,,,,,,38.32586001,-122.34661,,,Soil,38.32584763,-122.3466034,N,,,,C,
,Ponti,2014:09:01,,,,Tectonic,,2-4*,,,,,4-5*,350,,,,,,"Source: Napa 2014; Fairly prominent crack across trail here. Apparent left step on trend approximately 340. Individual fractures about 350. Opening 2 to 4 cm. right lateral offset is not obvious within the fractures, they appear primarily tensional. However overall left-stepping trend suggests some right lateral displacement. Can be clearly seen to the north across the fence into the vineyard at north end of Alston Park.",661,,,,,,,,,RL,708.0,,,,,,,,,,"Dawson, T., Kelson, K., Wesling, J., Hudnut, K. and Ponti, D., 2014, Surface fault rupture associated with the M 6.0 South Napa earthquake of August 24, 2014, in August 24, 2014 South Napa, California Earthquake, section 3: GEER Association Rept. No. GEER-037.",,,,38.32609457,-122.3467288,,,Soil,38.32610321,-122.3467712,Y,,,,C,
,Seitz,2014:09:03,,,,Tectonic,,,,,,,3*,,,,,,,Source: Napa 2014; Prominent crack; clear trend east side up 5 cm; consistently up on east side at least 5 cm over a distance of 30 m. Rough estimate 3 cm of right-lateral displacement.,662,,,,,,E,,,RL,709.0,,,,,5*,,,,,,,,,38.32622626,-122.3467853,,,Soil,38.32619095,-122.3467407,Y,,,,C,
,Lienkaemper,2014:09:12,,,,Tectonic,,2.5,,,,,,345,,,,,,Source: Napa 2014; N84W (az. 276) vector 2.5 cm opening; left-stepping EE cracks strike 345.,663,,,,,,,,,RL,710.0,,,,,,,,,,,,,,38.32622626,-122.3467853,,,Soil,38.32617569,-122.3467941,Y,,,,C,
,Lienkaemper,2014:09:12,,,,Tectonic,,,,,,,7.2*,340,,,,,,Source: Napa 2014; Fracture azm. 340; Offset ~5 cm on 24 deg azm line of vine row stakes.,664,,,,,,,,,RL,711.0,,,,,,,,,,,,,,38.32693283,-122.3471192,,,Soil,38.32689667,-122.3471451,Y,,,,C,
,Lienkaemper,2014:09:12,,,,Tectonic,,,,,,,,346,,,,,,Source: Napa 2014; Four parallel cracks N14W. This is the farthest north mapped point in rupture zone C with certain tectonic rupture.,665,,,,,,,,,,712.0,,,,,,,,,,,,,,38.32838,-122.34819,,,Soil,38.32838058,-122.3481903,N,,,,C,
,Ponti,2014:09:18,,,,Uncertain,,3,,,,,0,327,,,,,,Source: Napa 2014; Photo view is to the northwest. Vector length=3; Vector azimuth=237; Vector plunge=0; Fracture azimuth=327; Fault zone azimuth=327.,666,,,,,,,,,,713.0,,,,,,,,,,,,,,38.33190273,-122.3505229,,,Soil,38.33189774,-122.3505096,Y,,,,C,
,Ponti,2014:09:11,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; nan,667,,,,,,,,,,714.0,,,,,,,,,,,,,,38.33270653,-122.3511354,,,Soil,38.3327179,-122.3511353,Y,,,,C,
,Ponti,2014:09:11,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; nan,668,,,,,,,,,,715.0,,,,,,,,,,,,,,38.33342418,-122.3517888,,,Soil,38.33343506,-122.3517532,Y,,,,C,
,Ponti,2014:09:18,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; Tension crack; intermittent along mapped trend.,669,,,,,,,,,,716.0,,,,,,,,,,,,,,38.33375481,-122.3524333,,,Soil,38.33375168,-122.352417,N,,,,C,
,Ponti,2014:09:11,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; nan,670,,,,,,,,,,717.0,,,,,,,,,,,,,,38.33380245,-122.352476,,,Soil,38.33379745,-122.3524628,Y,,,,C,
,Hudnut,2014:08:29,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; nan,671,,,,,,,,,,718.0,,,,,,,,,,,,,,38.33400844,-122.352972,,,Pavement,38.33396149,-122.3529968,Y,,,,C,
,Ponti,2014:09:22,,,,Uncertain,,1*,,,,,,,,,,,,Source: Napa 2014; Tension crack; continuous along mapped trend. Longitudinal crack in pavement; separation about 1 cm.,672,,,,,,,,,,719.0,,,,,,,,,,,,,,38.33497972,-122.3544821,,,Soil,38.3349762,-122.3544693,N,,,,C,
,Ponti,2014:09:22,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; Tension crack; continuous along mapped trend. Fairly prominent crack. Perhaps a small amount of right-lateral displacement.,673,,,,,,,,,RL,720.0,,,,,,,,,,,,,,38.3352177,-122.3547725,,,Soil,38.33521271,-122.3547592,N,,,,C,
,Ponti,2014:09:22,,,,Uncertain,,0.5*,,,,,,,,,,,,Source: Napa 2014; Left-stepping en echelon cracks; continuous along mapped trend. Can be traced for several tens of meters. Separation about 0.5 cm.,674,,,,,,,,,RL,721.0,,,,,,,,,,,,,,38.33525981,-122.3547506,,,Soil,38.33525467,-122.3547363,N,,,,C,
,Ponti,2014:09:22,,,,Uncertain,,0.8,,,,,0.5,305,,,,,,"Source: Napa 2014; Tension crack; continuous along mapped trend. Apparent en echelon left-stepping, very small right-lateral offset (~1 cm). There was no real plunge to the slip vector, and there is a slightly uphill facing scarp given that the hill slopes down to the west. Vector length=1; Vector azimuth=248; Vector plunge=0; Fracture azimuth=305.",675,,,,,,,,,RL,722.0,,,,,,,,,,,,,,38.33535122,-122.3548946,,,Soil,38.33534622,-122.3548813,Y,,,,C,
,Ponti,2014:09:22,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; Tension crack; continuous along mapped trend. No obvious lateral offset.,676,,,,,,,,,,723.0,,,,,,,,,,,,,,38.33595511,-122.3560815,,,Soil,38.33596039,-122.3560791,N,,,,C,
,Ponti,2014:09:22,,,,Uncertain,,,,,,,,310,,,,,,Source: Napa 2014; Crack crosses gravel path on trend approximately 310. Fracture extends into soil to the north about 4 m before losing it in the garden.,677,,,,,,,,,,724.0,,,,,,,,,,,,,,38.33596232,-122.3560928,,,Soil,38.33596039,-122.3560944,N,,,,C,
,Ponti,2014:09:22,,,,Uncertain,,2,,,,,,313,,,,,,Source: Napa 2014; Vector Length=2 cm Vector Plunge=5 deg Vector Azimuth=42 deg Loc Frac. Azimuth=313 deg.,678,,,,,,W,,,,725.0,,,,,0.2,,,,,,,,,38.33597356,-122.3561103,,,Soil,38.33597565,-122.356102,N,,,,C,
,Ponti,2014:09:22,,,,Uncertain,,,,,,,,290,,,,,,Source: Napa 2014; Small crack crossing gravel path. Fracture has only a few millimeters separation; fracture trend 290.,679,,,,,,,,,,726.0,,,,,,,,,,,,,,38.33602534,-122.3562039,,,Soil,38.33602524,-122.3562088,N,,,,C,
,Prentice/Sickler,2014:09:11,,,,Tectonic,,,,,,,,,,,,,,"Source: Napa 2014; Kensington Ct. Cracked driveways, asphalt, and sidewalks. Repair in road is possible patched water line break.",680,,,,,,,,,,765.0,,,,,,,,,,,,,,38.30589412,-122.3307628,,,Pavement,38.30588531,-122.3307495,N,,,,D,
,Prentice/Sickler,2014:09:11,,,,Tectonic,,,,,,,,,,,,,,"Source: Napa 2014; Century Drive. Tented sidewalk, axis is east-west.",681,,,,,,,,,,766.0,,,,,,,,,,,,,,38.30670665,-122.3316325,,,Curb/Sidewalk,38.30669785,-122.3315964,N,,,,D,
,Prentice/Sickler,2014:09:11,,,,Tectonic,,,,,,,,353,,,,,,"Source: Napa 2014; Sunview Drive. Crack across asphalt left-stepping en echelon N7W, small right-lateral. Sidewalks popped up in several places. Fresh curb and asphalt cracks.",682,,,,,,,,,RL,767.0,,,,,,,,,,,,,,38.3071,-122.33178,,,Pavement,38.3071022,-122.3317795,N,,,,D,
,Prentice/Sickler,2014:09:11,,,,Tectonic,,,,,,,3*,322,,,,,,"Source: Napa 2014; Craigie Court, cracks in driveway and buckled concrete; right-lateral cracks crossing road, N38W. Center line, now repaired, appears to have right-lateral offset. Right-lateral curb offset across street to north.",683,,,,,,,,,RL,768.0,,,,,,,,,,,,,,38.30792627,-122.3327054,,,Pavement,38.3079071,-122.3326492,Y,,,,D,
,Prentice/Sickler,2014:09:11,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; Tented sidewalk. Other fresh sidewalk damage in area.,684,,,,,,,,,,769.0,,,,,,,,,,,,,,38.30821838,-122.3328681,,,Curb/Sidewalk,38.30821228,-122.3328476,Y,,,,D,
,Seitz,2014:09:16,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,685,,,,,,,,,,770.0,,,,,,,,,,,,,,38.30916026,-122.3342518,,,Pavement,38.30918121,-122.3342285,Y,,,,D,
,Prentice/Sickler,2014:09:11,,,,Tectonic,,,,,,,<1*,,,,,,,"Source: Napa 2014; Century Court, many small fresh cracks in curb and driveway. Curb crack <1 cm right-lateral. Brick wall in garden is damaged. Along street, many small sidewalk cracks.",686,,,,,,,,,RL,771.0,,,,,,,,,,,,,,38.30927,-122.33437,,,Curb/Sidewalk,38.30927277,-122.3343658,N,,,,D,
,Seitz,2014:09:16,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,687,,,,,,,,,,772.0,,,,,,,,,,,,,,38.3097007,-122.3352502,,,Pavement,38.30968857,-122.3353119,Y,,,,D,
,Prentice/Sickler,2014:09:11,,,,Tectonic,,,,,,,,,,,,,,"Source: Napa 2014; Linda Mesa and Scenic. Tented concrete. Asphalt thrust over curb apron at corner, extensional cracks, possible water line break on Scenic and multiple small curb cracks.",688,,,,,,,,,,773.0,,,,,,,,,,,,,,38.3098254,-122.3354294,,,Pavement,38.30981827,-122.335434,Y,,,,D,
,Seitz,2014:09:16,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,689,,,,,,,,,,774.0,,,,,,,,,,,,,,38.3098254,-122.3354294,,,Curb/Sidewalk,38.30983734,-122.3354492,Y,,,,D,
,Seitz,2014:09:16,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,690,,,,,,,,,,775.0,,,,,,,,,,,,,,38.30990435,-122.3355133,,,Curb/Sidewalk,38.30991364,-122.335495,Y,,,,D,
,Prentice/Sickler,2014:09:11,,,,Uncertain,,,,,,,,345,,,,,,"Source: Napa 2014; Scenic Drive. Pavement damaged, overthrust at joint and extended at two joints to the east. Trend N15W.",691,,,,,,,,,,776.0,,,,,,,,,,,,,,38.30996323,-122.3345871,,,Curb/Sidewalk,38.30992889,-122.3345947,Y,,,,D,
,Rubin,2014:09:16,,,,Uncertain,,,,,,,,,,,,,,"Source: Napa 2014; Tented sidewalk. No cracking in adjacent soil, curb, or street. Walked in open space and observed no cracks. No evidence of tectonic rupture",692,,,,,,,,,,777.0,,,,,,,,,,,,,,38.30996323,-122.3345871,,,Curb/Sidewalk,38.31002426,-122.3346939,N,,,,D,
,Prentice/Sickler,2014:09:11,,,,Uncertain,,,,,,,,,,,,,,"Source: Napa 2014; Linda Mesa Way, sidewalk tented.",693,,,,,,,,,,778.0,,,,,,,,,,,,,,38.31077957,-122.3362656,,,Curb/Sidewalk,38.3108139,-122.3362656,Y,,,,D,
,Seitz,2014:09:16,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; Compiler note: Google street image from 5/2014 shows similar pop up of concrete panel. Appears to be related to root action - not earthquake related.,694,,,,,,,,,,779.0,,,,,,,,,,,,,,38.31077957,-122.3362656,,,Curb/Sidewalk,38.31081009,-122.336319,Y,,,,D,
,Seitz,2014:09:16,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; nan,695,,,,,,,,,,780.0,,,,,,,,,,,,,,38.31079369,-122.3370203,,,Curb/Sidewalk,38.31082153,-122.3370056,Y,,,,D,
,Prentice/Sickler,2014:09:11,,,,Tectonic,,,,,,,2*,,,,,,,"Source: Napa 2014; Linda Mesa Way, damaged curb, small curb and driveway cracks across street. Curb displaced right-lateral 20 mm, 26 mm vertical on N10W trending crack. Compiler note: upthrown side inferred from photo.",696,,,,,,W,,,RL,781.0,,,,,2.6*,,,,,,,,,38.31080642,-122.3367283,,,Curb/Sidewalk,38.31081772,-122.3367157,Y,,,,D,
,Seitz,2014:09:16,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; nan,697,,,,,,,,,,782.0,,,,,,,,,,,,,,38.31086898,-122.3360481,,,Pavement,38.31087112,-122.3360519,Y,,,,D,
,Hecker,2014:09:12,,,,Tectonic,,2*,,,,,,,,,,,,"Source: Napa 2014; A short, wide (~2 cm) crack between vine rows.",698,,,,,,,,,,784.0,,,,,,,,,,,,,,38.28495,-122.32095,,,Soil,38.28495407,-122.3209457,N,,,,E,
,Hecker,2014:09:12,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; West end of distributed zone of fractures crossing Old Sonoma Road.,699,,,,,,,,,,785.0,,,,,,,,,,,,,,38.28536,-122.32134,,,Pavement,38.28536224,-122.3213425,N,,,,E,
,Hecker,2014:09:12,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; East end of distributed zone of road-spanning fractures crossing Old Sonoma. ,700,,,,,,,,,,786.0,,,,,,,,,,,,,,38.28551233,-122.3211264,,,Pavement,38.2854538,-122.3210678,Y,,,,E,
,Prentice/Hecker/Sickler,2014:08:27,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; Cracks east of winery parking area.,701,,,,,,,,,,787.0,,,,,,,,,,,,,,38.28628723,-122.3219726,,,Soil,38.28628922,-122.3219681,Y,,,,E,
,Prentice/Hecker/Sickler,2014:08:27,,,,Tectonic,,,,,,,,,,,,,,"Source: Napa 2014; Left-stepping en echelon cracks near reservoir in vineyard, small left-lateral.",702,,,,,,,,,LL,788.0,,,,,,,,,,,,,,38.28746061,-122.3228321,,,Soil,38.2874794,-122.3228378,Y,,,,E,
,Prentice/Hecker/Sickler,2014:08:27,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; Left-stepping en echelon cracks across vineyard road north of reservoir.,703,,,,,,,,,RL,789.0,,,,,,,,,,,,,,38.28821571,-122.3234432,,,Soil,38.28820419,-122.3234253,Y,,,,E,
,Prentice/Hecker/Sickler,2014:08:27,,,,Tectonic,,,,,,,5*,,,,,,,"Source: Napa 2014; Cracks across vineyard road, right-lateral estimate about 5 cm.",704,,,,,,,,,RL,790.0,,,,,,,,,,,,,,38.2888707,-122.3239204,,,Soil,38.28887177,-122.3239136,Y,,,,E,
,Prentice/Hecker/Sickler,2014:08:27,,,,Tectonic,,,,,,,,,,,,,,"Source: Napa 2014; Cracks across vineyard rd, small right-lateral.",705,,,,,,,,,RL,791.0,,,,,,,,,,,,,,38.29043967,-122.3247473,,,Soil,38.29044724,-122.3247375,Y,,,,E,
,Prentice/Hecker/Sickler,2014:08:27,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; Small cracks in goat pasture.,706,,,,,,,,,,792.0,,,,,,,,,,,,,,38.29476,-122.32566,,,Soil,38.29475784,-122.3256607,N,,,,E,
,Prentice/Hecker/Sickler,2014:08:27,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; Right-lateral cracks up hill.,707,,,,,,,,,RL,793.0,,,,,,,,,,,,,,38.29583095,-122.3261546,,,Soil,38.29582596,-122.3261414,Y,,,,E,
,Hecker,2014:08:27,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; nan,708,,,,,,,,,,794.0,,,,,,,,,,,,,,38.29583095,-122.3261546,,,Soil,38.2960701,-122.326622,Y,,,,E,
,Hecker,2014:09:12,,,,Uncertain,,<1*,,,,,,312,,,,,,"Source: Napa 2014; 1-2 meter-wide zone of extensional cracks (~<1 cm openings, no right-lateral apparent). Trend: 311-312.",709,,,,,,,,,,795.0,,,,,,,,,,,,,,38.29869434,-122.3295034,,,Soil,38.29867935,-122.3294601,Y,,,,E,
,Hecker,2014:09:12,,,,Uncertain,,,,,,,,290,,,,,,"Source: Napa 2014; Trend 290, continues northward into shrubs and trees associated with drainage.",710,,,,,,,,,,796.0,,,,,,,,,,,,,,38.29888,-122.32968,,,Soil,38.29887772,-122.3296814,N,,,,E,
,Hecker,2014:09:12,,,,Uncertain,,0.2*,,,,,,297,,,,,,Source: Napa 2014; Very short (~0.5 m) isolated crack in dirt with ~2 mm opening. Trend 297.,711,,,,,,,,,,797.0,,,,,,,,,,,,,,38.29918671,-122.3300781,,,Soil,38.29918671,-122.3300781,Y,,,,E,
,Hecker,2014:09:12,,,,Uncertain,,0.2*,,,,,,297,,,,,,"Source: Napa 2014; Short (~1.5 m) crack through row of vines, ~2 mm opening. Trend 297. Fracture zone is intermittent at best.",712,,,,,,,,,,798.0,,,,,,,,,,,,,,38.29934429,-122.3303737,,,Soil,38.29933929,-122.3303604,N,,,,E,
,Hecker,2014:09:12,,,,Uncertain,,,,,,,,268,,,,,,"Source: Napa 2014; Short (~3 m) length of open cracks through vineyard at base of hillslope (break in slope). Trend 268, fracture zone is intermittent at best.",713,,,,,,,,,,799.0,,,,,,,,,,,,,,38.29940151,-122.3302669,,,Soil,38.29939651,-122.3302536,N,,,,E,
,Hecker,2014:09:12,,,,Uncertain,,,,,,,,297,,,,,,"Source: Napa 2014; Few, meter-long zone of cracks (with a few mm wide openings) crossing open hillside, trend 297. South end of ~10-m-long crack upslope.",714,,,,,,,,,,800.0,,,,,,,,,,,,,,38.29983,-122.331,,,Soil,38.2998848,-122.3309784,Y,,,,E,
,Hecker,2014:09:12,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; North end of ~10-m-long crack upslope.,715,,,,,,,,,,801.0,,,,,,,,,,,,,,38.29985,-122.33108,,,Soil,38.29985046,-122.3310776,N,,,,E,
,Hecker,2014:09:19,,,,Uncertain,,,,,,,,,,,,,,Source: Napa 2014; Extensional crack between vines just south of where fractures cross east-west road along property boundary. Can't trace fractures any farther south through vineyard.,716,,,,,,,,,,802.0,,,,,,,,,,,,,,38.28188428,-122.3151286,,,Soil,38.28187943,-122.3151016,N,,,,F,
,Dawson,2014:09:16,,,,Tectonic,,,,,,,,,,,,,,Source: Napa 2014; At property boundary.,717,,,,,,,,,,803.0,,,,,,,,,,,,,,38.28194926,-122.315155,,,Soil,38.28194427,-122.3150177,Y,,,,F,
